"id","category","name","brand","retail_price","department","sku","distribution_center_id"
191,"Tops & Tees","Asics Women's Core Short Sleeve Shirt","ASICS",136.195498501237,"Women","0AA1883C6411F7873CB83DACB17B0AFC",1
191,"Tops & Tees","Asics Women's Core Short Sleeve Shirt","ASICS",136.195498501237,"Women","0AA1883C6411F7873CB83DACB17B0AFC",1
196,"Tops & Tees","Women's 17 inches camisole tank top with built-in bra and adjustable straps","High Style",63.6668987238913,"Women","084B6FBB10729ED4DA8C3D3F5A3AE7C9",2
196,"Tops & Tees","Women's 17 inches camisole tank top with built-in bra and adjustable straps","High Style",63.6668987238913,"Women","084B6FBB10729ED4DA8C3D3F5A3AE7C9",2
213,"Tops & Tees","Next Level Apparel Ladies Extreme Soft V-Neck T-Shirt. 3400L","Next Level",77.1120023788064,"Women","979D472A84804B9F647BC185A877A8B5",6
213,"Tops & Tees","Next Level Apparel Ladies Extreme Soft V-Neck T-Shirt. 3400L","Next Level",77.1120023788064,"Women","979D472A84804B9F647BC185A877A8B5",6
222,"Tops & Tees","Patty Women Fitted One shoulder Ruched Arm Long Sleeve Blouse Top","Patty",14.982659682151,"Women","BCBE3365E6AC95EA2C0343A2395834DD",1
222,"Tops & Tees","Patty Women Fitted One shoulder Ruched Arm Long Sleeve Blouse Top","Patty",14.982659682151,"Women","BCBE3365E6AC95EA2C0343A2395834DD",1
245,"Tops & Tees","Lilly Pulitzer Women's Noelle Tunic","Lilly Pulitzer",98,"Women","0266E33D3F546CB5436A10798E657D97",9
245,"Tops & Tees","Lilly Pulitzer Women's Noelle Tunic","Lilly Pulitzer",98,"Women","0266E33D3F546CB5436A10798E657D97",9
249,"Tops & Tees","Ayurvastram Pure Cotton Shirt Tunic Top Kurti","Ayurvastram",17.4541798229959,"Women","077E29B11BE80AB57E1A2ECABB7DA330",8
252,"Tops & Tees","Woman Within Plus Size Top tunic length in softest sweatshirt fleece","Woman Within",136.945198384518,"Women","03C6B06952C750899BB03D998E631860",5
252,"Tops & Tees","Woman Within Plus Size Top tunic length in softest sweatshirt fleece","Woman Within",136.945198384518,"Women","03C6B06952C750899BB03D998E631860",5
267,"Tops & Tees","Next Level The Deep V","Next Level",87.0012000300839,"Women","EDA80A3D5B344BC40F3BC04F65B7A357",6
267,"Tops & Tees","Next Level The Deep V","Next Level",87.0012000300839,"Women","EDA80A3D5B344BC40F3BC04F65B7A357",6
280,"Tops & Tees","Woman Within Plus Size Top Perfect t-shirt with crew neck","Woman Within",75.6858986596003,"Women","92C8C96E4C37100777C7190B76D28233",5
280,"Tops & Tees","Woman Within Plus Size Top Perfect t-shirt with crew neck","Woman Within",75.6858986596003,"Women","92C8C96E4C37100777C7190B76D28233",5
290,"Tops & Tees","Danskin Women's Ice Stripes Fitness Tank","Danskin",36,"Women","F90F2ACA5C640289D0A29417BCB63A37",2
299,"Tops & Tees","Volcom Juniors Pocket Blocket Long Sleeve Tee","Volcom",27,"Women","EF0D3930A7B6C95BD2B32ED45989C61F",4
320,"Tops & Tees","Allegra K Lady Burgundy Boat Neck Bead Accent Off Shoulder Top S","Allegra K",54.4950004461407,"Women","320722549D1751CF3F247855F937B982",9
320,"Tops & Tees","Allegra K Lady Burgundy Boat Neck Bead Accent Off Shoulder Top S","Allegra K",54.4950004461407,"Women","320722549D1751CF3F247855F937B982",9
322,"Tops & Tees","Doctor Who T-Shirt - Logo of Words Black Junior Tee","Doctor Who",150.947504727318,"Women","5737C6EC2E0716F3D8A7A5C4E0DE0D9A",3
322,"Tops & Tees","Doctor Who T-Shirt - Logo of Words Black Junior Tee","Doctor Who",150.947504727318,"Women","5737C6EC2E0716F3D8A7A5C4E0DE0D9A",3
326,"Tops & Tees","Allegra K Lady Woman Boat Neck Short Batwing Sleeve Loose T Shirt","Allegra K",50.2949994567036,"Women","A666587AFDA6E89AEC274A3657558A27",9
326,"Tops & Tees","Allegra K Lady Woman Boat Neck Short Batwing Sleeve Loose T Shirt","Allegra K",50.2949994567036,"Women","A666587AFDA6E89AEC274A3657558A27",9
328,"Tops & Tees","Allegra K Women Off Shoulder Long Sleeve Stretchy Tunic Shirt Black XS","Allegra K",448.477011072963,"Women","CD00692C3BFE59267D5ECFAC5310286C",9
334,"Tops & Tees","Devon & Jones Classic Ladies' Premium Twill. D590W","Devon & Jones",223.944008863106,"Women","2F2B265625D76A6704B08093C652FD79",7
362,"Tops & Tees","Next Level 4501 - Ladies' Long Sleeve Cotton Burnout Combo T-Shirt","Next Level",1.21739098081851,"Women","C3E878E27F52E2A57ACE4D9A76FD9ACF",6
362,"Tops & Tees","Next Level 4501 - Ladies' Long Sleeve Cotton Burnout Combo T-Shirt","Next Level",1.21739098081851,"Women","C3E878E27F52E2A57ACE4D9A76FD9ACF",6
364,"Tops & Tees","Allegra K Women Boat Neck Off Shoulder Tunic Shirt Black White Gray XS","Allegra K",71.4473996212542,"Women","BAC9162B47C56FC8A4D2A519803D51B3",9
364,"Tops & Tees","Allegra K Women Boat Neck Off Shoulder Tunic Shirt Black White Gray XS","Allegra K",71.4473996212542,"Women","BAC9162B47C56FC8A4D2A519803D51B3",9
365,"Tops & Tees","Dare To Wear Gothic Victorian Women's Plus Size Electra Corset Top","Dare to Wear",39.7919687197196,"Women","9BE40CEE5B0EEE1462C82C6964087FF9",2
382,"Tops & Tees","Patty Women Cowl Neck Off Shoulders Long Sleeves Top","Patty",17.5570197077053,"Women","4F6FFE13A5D75B2D6A3923922B3922E5",1
382,"Tops & Tees","Patty Women Cowl Neck Off Shoulders Long Sleeves Top","Patty",17.5570197077053,"Women","4F6FFE13A5D75B2D6A3923922B3922E5",1
396,"Tops & Tees","Ed Hardy Womens NYC Long Sleeve Tee Shirt-Black","Ed Hardy",170.343198411709,"Women","F8C1F23D6A8D8D7904FC0EA8E066B3BB",5
396,"Tops & Tees","Ed Hardy Womens NYC Long Sleeve Tee Shirt-Black","Ed Hardy",170.343198411709,"Women","F8C1F23D6A8D8D7904FC0EA8E066B3BB",5
397,"Tops & Tees","G by GUESS Joni Love Tee","G by GUESS",109.394999747746,"Women","E46DE7E1BCAACED9A54F1E9D0D2F800D",3
397,"Tops & Tees","G by GUESS Joni Love Tee","G by GUESS",109.394999747746,"Women","E46DE7E1BCAACED9A54F1E9D0D2F800D",3
404,"Tops & Tees","Allegra K Woman Gray Boat Neck Bating Long Sleeves Autumn Shirt Blouse S","Allegra K",75.4067992006491,"Women","4F4ADCBF8C6F66DCFC8A3282AC2BF10A",9
404,"Tops & Tees","Allegra K Woman Gray Boat Neck Bating Long Sleeves Autumn Shirt Blouse S","Allegra K",75.4067992006491,"Women","4F4ADCBF8C6F66DCFC8A3282AC2BF10A",9
410,"Tops & Tees","Collections Etc - Tonal Sequin Tunic Top W/ Comfortable Side Slits","Samanthas Style Shoppe",60.9932013167191,"Women","1068C6E4C8051CFD4E9EA8072E3189E2",6
410,"Tops & Tees","Collections Etc - Tonal Sequin Tunic Top W/ Comfortable Side Slits","Samanthas Style Shoppe",60.9932013167191,"Women","1068C6E4C8051CFD4E9EA8072E3189E2",6
411,"Tops & Tees","Lilu Womens Pocket Henley Print Tee","PacSun",57.8420984797641,"Women","17D63B1625C816C22647A73E1482372B",7
417,"Tops & Tees","Allegra K Ladies See Through Mesh Long Sleeve Pullover Shirt Black M","Allegra K",50.8913982023358,"Women","41AE36ECB9B3EEE609D05B90C14222FB",9
417,"Tops & Tees","Allegra K Ladies See Through Mesh Long Sleeve Pullover Shirt Black M","Allegra K",50.8913982023358,"Women","41AE36ECB9B3EEE609D05B90C14222FB",9
420,"Tops & Tees","Allegra K Woman Leopard Print Collar Long Sleeve Pleated Blouse Yellow S","Allegra K",61.2039975590109,"Women","B6F0479AE87D244975439C6124592772",9
420,"Tops & Tees","Allegra K Woman Leopard Print Collar Long Sleeve Pleated Blouse Yellow S","Allegra K",61.2039975590109,"Women","B6F0479AE87D244975439C6124592772",9
421,"Tops & Tees","Lucky Brand Women's Ikat Garden Sylvia Top","Lucky Brand",24.6227608893194,"Women","E0C641195B27425BB056AC56F8953D24",5
432,"Tops & Tees","Panache Women's Cotton Lycra Camisole With Built In Bra","Panache",49,"Women","248E844336797EC98478F85E7626DE4A",6
432,"Tops & Tees","Panache Women's Cotton Lycra Camisole With Built In Bra","Panache",49,"Women","248E844336797EC98478F85E7626DE4A",6
436,"Tops & Tees","Hot Chillys Women's La Montana Panel Zip-Tee","Hot Chillys",65,"Women","2421FCB1263B9530DF88F7F002E78EA5",3
437,"Tops & Tees","Bella Ladies' 1Ã—1 Rib 3/4 Sleeve Raglan T-Shirt 2000","Bella",111.246998646177,"Women","FCCB60FB512D13DF5083790D64C4D5DD",4
437,"Tops & Tees","Bella Ladies' 1Ã—1 Rib 3/4 Sleeve Raglan T-Shirt 2000","Bella",111.246998646177,"Women","FCCB60FB512D13DF5083790D64C4D5DD",4
447,"Tops & Tees","Karen Kane Women's Long Sleeve Mesh Wrap","Karen Kane",88,"Women","9A96876E2F8F3DC4F3CF45F02C61C0C1",4
447,"Tops & Tees","Karen Kane Women's Long Sleeve Mesh Wrap","Karen Kane",88,"Women","9A96876E2F8F3DC4F3CF45F02C61C0C1",4
454,"Tops & Tees","Moon Shine Attitude Attire Muddy Girl Camo Short Sleeve","Moon Shine Attitude Attire",118.740598741719,"Women","E44FEA3BEC53BCEA3B7513CCEF5857AC",6
463,"Tops & Tees","2B Button Front Foldover Sweater","2b by bebe",13.1237003217443,"Women","428FCA9BC1921C25C5121F9DA7815CDE",5
463,"Tops & Tees","2B Button Front Foldover Sweater","2b by bebe",13.1237003217443,"Women","428FCA9BC1921C25C5121F9DA7815CDE",5
470,"Tops & Tees","Port Authority Ladies Short Sleeve Value Poplin Shirt. L633","Port Authority",163.461598346346,"Women","26337353B7962F533D78C762373B3318",6
470,"Tops & Tees","Port Authority Ladies Short Sleeve Value Poplin Shirt. L633","Port Authority",163.461598346346,"Women","26337353B7962F533D78C762373B3318",6
502,"Tops & Tees","Womens Jackie New Sunrise L/S Tee","Life Is Good",35,"Women","B5B41FAC0361D157D9673ECB926AF5AE",9
502,"Tops & Tees","Womens Jackie New Sunrise L/S Tee","Life Is Good",35,"Women","B5B41FAC0361D157D9673ECB926AF5AE",9
506,"Tops & Tees","Ladies Seamless Tunic Cami 25 Inch Long Unstretched Multiple Colors Available","FineBrandShop",38.699998711422,"Women","FF4D5FBBAFDF976CFDC032E3BDE78DE5",7
506,"Tops & Tees","Ladies Seamless Tunic Cami 25 Inch Long Unstretched Multiple Colors Available","FineBrandShop",38.699998711422,"Women","FF4D5FBBAFDF976CFDC032E3BDE78DE5",7
512,"Tops & Tees","Allegra K Beige Self Tie Knot Stand Collar Sheer Lace Shirt for Women","Allegra K",46.6031994097709,"Women","10A7CDD970FE135CF4F7BB55C0E3B59F",9
512,"Tops & Tees","Allegra K Beige Self Tie Knot Stand Collar Sheer Lace Shirt for Women","Allegra K",46.6031994097709,"Women","10A7CDD970FE135CF4F7BB55C0E3B59F",9
517,"Tops & Tees","Trina Turk Women's Crystal Blouse","Trina Turk",188,"Women","38913E1D6A7B94CB0F55994F679F5956",3
517,"Tops & Tees","Trina Turk Women's Crystal Blouse","Trina Turk",188,"Women","38913E1D6A7B94CB0F55994F679F5956",3
524,"Tops & Tees","Allegra K Woman Stripes Print Scoop Neck Padded Shoulder Slim Tunic Shirt Black White L","Allegra K",71.9123972500324,"Women","BA2FD310DCAA8781A9A652A31BAF3C68",9
524,"Tops & Tees","Allegra K Woman Stripes Print Scoop Neck Padded Shoulder Slim Tunic Shirt Black White L","Allegra K",71.9123972500324,"Women","BA2FD310DCAA8781A9A652A31BAF3C68",9
532,"Tops & Tees","Port Authority Ladies Short Sleeve Cotton Pique Knit Sport Shirt Polo","Port Authority",152.487397871634,"Women","298F95E1BF9136124592C8D4825A06FC",6
535,"Tops & Tees","Moon Shine Attitude Attire Muddy Girl Camo Edge Black Short Sleeve","Moon Shine Attitude Attire",104.547698439541,"Women","33E8075E9970DE0CFEA955AFD4644BB2",6
542,"Tops & Tees","Chaus Women's 3/4 Sleeve Loop Front Diamonds Top","Chaus",49,"Women","7DCD340D84F762EBA80AA538B0C527F7",5
542,"Tops & Tees","Chaus Women's 3/4 Sleeve Loop Front Diamonds Top","Chaus",49,"Women","7DCD340D84F762EBA80AA538B0C527F7",5
553,"Tops & Tees","FUNFASH APPLE RED ANGEL SLEEVES TOP SHIRT BLOUSE CLOTHING Plus Size Made in USA","Funfash",23.6340909180825,"Women","F387624DF552CEA2F369918C5E1E12BC",1
553,"Tops & Tees","FUNFASH APPLE RED ANGEL SLEEVES TOP SHIRT BLOUSE CLOTHING Plus Size Made in USA","Funfash",23.6340909180825,"Women","F387624DF552CEA2F369918C5E1E12BC",1
557,"Tops & Tees","Allegra K Women 3/4 Sleeves Self Tie Front Falbala Blouse Pink XS","Allegra K",479.318005792021,"Women","6E2713A6EFEE97BACB63E52C54F0ADA0",9
557,"Tops & Tees","Allegra K Women 3/4 Sleeves Self Tie Front Falbala Blouse Pink XS","Allegra K",479.318005792021,"Women","6E2713A6EFEE97BACB63E52C54F0ADA0",9
564,"Tops & Tees","Armani Exchange Statement Stagger Logo tee","A:X Armani Exchange",38,"Women","1728EFBDA81692282BA642AAFD57BE3A",8
571,"Tops & Tees","Red Dot Women's Deep V Neck Top","Red Dot",54,"Women","C9892A989183DE32E976C6F04E700201",8
595,"Tops & Tees","Lucky Brand Women's Under The Stars Thermal Shirt","Lucky Brand",49.5,"Women","04ECB1FA28506CCB6F72B12C0245DDBC",5
595,"Tops & Tees","Lucky Brand Women's Under The Stars Thermal Shirt","Lucky Brand",49.5,"Women","04ECB1FA28506CCB6F72B12C0245DDBC",5
597,"Tops & Tees","Selena Gomez When The Sun Goes Down Black Tissue T-Shirt","Selena Gomez",21,"Women","08C5433A60135C32E34F46A71175850C",9
597,"Tops & Tees","Selena Gomez When The Sun Goes Down Black Tissue T-Shirt","Selena Gomez",21,"Women","08C5433A60135C32E34F46A71175850C",9
627,"Tops & Tees","Allegra K Woman Roll up Short Sleeve Point Collar Stripe Shirt Multicolor S","Allegra K",47.2791996361494,"Women","185C29DC24325934EE377CFDA20E414C",9
661,"Tops & Tees","Collections Etc - Lorraine Low Cut Paisley Tunic","Samanthas Style Shoppe",91.3170015396475,"Women","3A066BDA8C96B9478BB0512F0A43028C",6
661,"Tops & Tees","Collections Etc - Lorraine Low Cut Paisley Tunic","Samanthas Style Shoppe",91.3170015396475,"Women","3A066BDA8C96B9478BB0512F0A43028C",6
662,"Tops & Tees","Allegra K Woman Faux Crystal Detail Leopard Print Strapped Tank Top M","Allegra K",42.3078985208183,"Women","BE3159AD04564BFB90DB9E32851EBF9C",9
663,"Tops & Tees","FEA Juniors Hunger Games Book Tribute Spray Tissue Tee","FEA",25,"Women","8757150DECBD89B0F5442CA3DB4D0E0E",6
663,"Tops & Tees","FEA Juniors Hunger Games Book Tribute Spray Tissue Tee","FEA",25,"Women","8757150DECBD89B0F5442CA3DB4D0E0E",6
667,"Tops & Tees","French Connection Women's Summer Silk Shirt","French Connection",186.396892656362,"Women","B5DC4E5D9B495D0196F61D45B26EF33E",5
668,"Tops & Tees","2B Sequin Stripe Sweater","2b by bebe",155.740003833398,"Women","192FC044E74DFFEA144F9AC5DC9F3395",5
668,"Tops & Tees","2B Sequin Stripe Sweater","2b by bebe",155.740003833398,"Women","192FC044E74DFFEA144F9AC5DC9F3395",5
681,"Tops & Tees","Collections Etc - Rose Applique & Pearl Beaded Top","Samanthas Style Shoppe",62.7484013917282,"Women","1595AF6435015C77A7149E92A551338E",6
681,"Tops & Tees","Collections Etc - Rose Applique & Pearl Beaded Top","Samanthas Style Shoppe",62.7484013917282,"Women","1595AF6435015C77A7149E92A551338E",6
686,"Tops & Tees","Collections Etc - Sweetheart Neckline Lace Trim Short Sleeve Top","Samanthas Style Shoppe",80.9877013353213,"Women","109A0CA3BC27F3E96597370D5C8CF03D",6
695,"Tops & Tees","Hard Tail Long Skinny Tee","Hard Tail",62,"Women","E4BB4C5173C2CE17FD8FCD40041C068F",10
701,"Tops & Tees","American Apparel Leaf Flower Lace Tee","American Apparel",38,"Women","B4A528955B84F584974E92D025A75D1F",8
724,"Tops & Tees","Blue Banana - Figure Hugging Halter Neck Top","Blue Banana",22.9685308505457,"Women","7F1171A78CE0780A2142A6EB7BC4F3C8",3
724,"Tops & Tees","Blue Banana - Figure Hugging Halter Neck Top","Blue Banana",22.9685308505457,"Women","7F1171A78CE0780A2142A6EB7BC4F3C8",3
725,"Tops & Tees","Southpole Junior's Basic Solid Color V-Neck Tee","Southpole",25,"Women","82F2B308C3B01637C607CE05F52A2FED",1
735,"Tops & Tees","YogaColors Crystal Tri Blend T Back Tank Top Up To Size 4XL","YogaColors",15,"Women","6CD67D9B6F0150C77BDA2EDA01AE484C",2
735,"Tops & Tees","YogaColors Crystal Tri Blend T Back Tank Top Up To Size 4XL","YogaColors",15,"Women","6CD67D9B6F0150C77BDA2EDA01AE484C",2
783,"Sweaters","Calvin Klein Women's MSY Flyaway Sweater","Calvin Klein",99.5,"Women","6E0721B2C6977135B916EF286BCB49EC",3
796,"Tops & Tees","O'Neill Juniors Michi Tube Top","O'Neill",134.94599854061,"Women","35CF8659CFCB13224CBD47863A34FC58",8
796,"Tops & Tees","O'Neill Juniors Michi Tube Top","O'Neill",134.94599854061,"Women","35CF8659CFCB13224CBD47863A34FC58",8
806,"Sweaters","Leo & Nicole Women's Long Notch Collar with Fringe Cardigan","Leo & Nicole",88,"Women","D58072BE2820E8682C0A27C0518E805E",1
807,"Sweaters","Isaac Mizrahi Women's Felicity Sweater","Isaac Mizrahi Jeans",89.5,"Women","6E7B33FDEA3ADC80EBD648FFFB665BB8",2
807,"Sweaters","Isaac Mizrahi Women's Felicity Sweater","Isaac Mizrahi Jeans",89.5,"Women","6E7B33FDEA3ADC80EBD648FFFB665BB8",2
812,"Sweaters","Black Cotton Blend Skull Skeleton Punk Long Sleeve Knitted Cardigan Sweater Tops","Xfy",61.5972980639755,"Women","81E74D678581A3BB7A720B019F4F1A93",5
812,"Sweaters","Black Cotton Blend Skull Skeleton Punk Long Sleeve Knitted Cardigan Sweater Tops","Xfy",61.5972980639755,"Women","81E74D678581A3BB7A720B019F4F1A93",5
815,"Sweaters","US Polo Assn. Juniors Solid V-Neck Sweater","U.S. Polo Assn.",140.02169862667,"Women","71AD16AD2C4D81F348082FF6C4B20768",7
815,"Sweaters","US Polo Assn. Juniors Solid V-Neck Sweater","U.S. Polo Assn.",140.02169862667,"Women","71AD16AD2C4D81F348082FF6C4B20768",7
825,"Sweaters","Christopher Fischer Women's 100% Cashmere V-Neck  Button Cuff Detail Sweater","Christopher Fischer",92.5,"Women","D554F7BB7BE44A7267068A7DF88DDD20",2
825,"Sweaters","Christopher Fischer Women's 100% Cashmere V-Neck  Button Cuff Detail Sweater","Christopher Fischer",92.5,"Women","D554F7BB7BE44A7267068A7DF88DDD20",2
836,"Sweaters","Christopher Fischer Women's 100% Cashmere Solid Featherweight Hoodie","Christopher Fischer",115,"Women","AB88B15733F543179858600245108DD8",2
836,"Sweaters","Christopher Fischer Women's 100% Cashmere Solid Featherweight Hoodie","Christopher Fischer",115,"Women","AB88B15733F543179858600245108DD8",2
845,"Sweaters","Huafeng Fawn Colored Stripe Loose Xmas Sweaters Womens","Huafeng",49,"Women","B86E8D03FE992D1B0E19656875EE557C",6
845,"Sweaters","Huafeng Fawn Colored Stripe Loose Xmas Sweaters Womens","Huafeng",49,"Women","B86E8D03FE992D1B0E19656875EE557C",6
890,"Sweaters","Carve Designs Women's Sunday Sweater","Carve Designs",84,"Women","024D7F84FFF11DD7E8D9C510137A2381",6
890,"Sweaters","Carve Designs Women's Sunday Sweater","Carve Designs",84,"Women","024D7F84FFF11DD7E8D9C510137A2381",6
895,"Sweaters","Curve Appeal Dolman 3/4 Sleeve Cable Weave Knit Sweater","Curve Appeal",74.7449998813681,"Women","20AEE3A5F4643755A79EE5F6A73050AC",8
897,"Sweaters","Christopher Fischer Women's 100% Cashmere Solid Raglan Crew Neck Sweater","Christopher Fischer",92.5,"Women","5705E1164A8394AACE6018E27D20D237",2
910,"Sweaters","Women's Cashmere Cardigan Twin Sweater Set","Cashmere Boutique",159,"Women","E205EE2A5DE471A70C1FD1B46033A75F",1
910,"Sweaters","Women's Cashmere Cardigan Twin Sweater Set","Cashmere Boutique",159,"Women","E205EE2A5DE471A70C1FD1B46033A75F",1
918,"Sweaters","Beautiful Knitting Weaveing Women Lady Cardigan Sweater Long Sleeve Candy Colors","Xfy",3.61397989754051,"Women","1E056D2B0EBD5C878C550DA6AC5D3724",5
918,"Sweaters","Beautiful Knitting Weaveing Women Lady Cardigan Sweater Long Sleeve Candy Colors","Xfy",3.61397989754051,"Women","1E056D2B0EBD5C878C550DA6AC5D3724",5
923,"Sweaters","Ed Garments Women's Corporate Performance Crewneck Cardigan. 038","Ed Garments",274.303507167581,"Women","C4015B7F368E6B4871809F49DEBE0579",7
923,"Sweaters","Ed Garments Women's Corporate Performance Crewneck Cardigan. 038","Ed Garments",274.303507167581,"Women","C4015B7F368E6B4871809F49DEBE0579",7
939,"Sweaters","Sofie Women's 100% Cashmere Crew-Neck Tee","Sofie",52,"Women","3DF1D4B96D8976FF5986393E8767F5B2",2
941,"Sweaters","Plus size Cropped Ruffled Shawl Shrug Bolero Black","eVogues Apparel",145.151599222907,"Women","92262BF907AF914B95A0FC33C3F33BF6",5
941,"Sweaters","Plus size Cropped Ruffled Shawl Shrug Bolero Black","eVogues Apparel",145.151599222907,"Women","92262BF907AF914B95A0FC33C3F33BF6",5
948,"Sweaters","Lucky Brand Women's Roper Paisley Cardigan Sweater","Lucky Brand",232.860205695922,"Women","58E4D44E550D0F7EE0A23D6B02D9B0DB",5
961,"Sweaters","Plus Size Longline Drape Front Cardigan Black","eVogues Apparel",130.156598555298,"Women","D707329BECE455A462B58CE00D1194C9",5
971,"Sweaters","Sofie Women's 100% Cashmere Contrast Color-Block Cardigan","Sofie",116.5,"Women","6602294BE910B1E3C4571BD98C4D5484",2
971,"Sweaters","Sofie Women's 100% Cashmere Contrast Color-Block Cardigan","Sofie",116.5,"Women","6602294BE910B1E3C4571BD98C4D5484",2
986,"Sweaters","Patty Women Striped V-Neck Crossover Empire Waist Long Sleeve Knit Jumper Top","Patty",174.53940659677,"Women","FE7EE8FC1959CC7214FA21C4840DFF0A",1
991,"Sweaters","Ibex Women's Woolies Zip Turtleneck","Ibex",85,"Women","692F93BE8C7A41525C0BAF2076AECFB4",8
991,"Sweaters","Ibex Women's Woolies Zip Turtleneck","Ibex",85,"Women","692F93BE8C7A41525C0BAF2076AECFB4",8
992,"Sweaters","Allegra K Ladies Batwing Sleeve Open Front Solid Color Knitting Loose Coat Coffee Color S","Allegra K",105.580797157716,"Women","860320BE12A1C050CD7731794E231BD3",9
1010,"Sweaters","Merrell Women's Delilah Long Fleece Sweater Jacket","Merrell",99,"Women","1E48C4420B7073BC11916C6C1DE226BB",8
1010,"Sweaters","Merrell Women's Delilah Long Fleece Sweater Jacket","Merrell",99,"Women","1E48C4420B7073BC11916C6C1DE226BB",8
1011,"Sweaters","Jones New York Women's Printed Cardigan","Jones New York",119,"Women","7F975A56C761DB6506ECA0B37CE6EC87",3
1011,"Sweaters","Jones New York Women's Printed Cardigan","Jones New York",119,"Women","7F975A56C761DB6506ECA0B37CE6EC87",3
1013,"Sweaters","Roxy Juniors Bear Valley Sweater","Roxy",49.5,"Women","6B180037ABBEBEA991D8B1232F8A8CA9",2
1013,"Sweaters","Roxy Juniors Bear Valley Sweater","Roxy",49.5,"Women","6B180037ABBEBEA991D8B1232F8A8CA9",2
1014,"Sweaters","Missoni for Target Sleeveless Sweater Shell Black/White Zigzag","Missoni",3.87151590542683,"Women","766D856EF1A6B02F93D894415E6BFA0E",1
1023,"Sweaters","LAmade Women's 100% Cashmere Jenna Raglan Sweater","LAmade",399.350388618922,"Women","CE5140DF15D046A66883807D18D0264B",2
1023,"Sweaters","LAmade Women's 100% Cashmere Jenna Raglan Sweater","LAmade",399.350388618922,"Women","CE5140DF15D046A66883807D18D0264B",2
1027,"Sweaters","Ed Garments Women's Heavy Duty V-Neck Sweater Vest. 561","Ed Garments",18.3954007333613,"Women","883E881BB4D22A7ADD958F2D6B052C9F",7
1035,"Sweaters","Lilly Pulitzer Women's Charter Sweater","Lilly Pulitzer",148,"Women","A34BACF839B923770B2C360EEFA26748",9
1041,"Sweaters","Roxy Juniors Rosy Cheeks Sweater","Roxy",39.5,"Women","D736BB10D83A904AEFC1D6CE93DC54B8",2
1041,"Sweaters","Roxy Juniors Rosy Cheeks Sweater","Roxy",39.5,"Women","D736BB10D83A904AEFC1D6CE93DC54B8",2
1048,"Sweaters","Womens Tie up Cropped Shrug Sweater","VIP BOUTIQUE",47.2569989830553,"Women","7CCE53CF90577442771720A370C3C723",5
1048,"Sweaters","Womens Tie up Cropped Shrug Sweater","VIP BOUTIQUE",47.2569989830553,"Women","7CCE53CF90577442771720A370C3C723",5
